"subject"	"birthdate"	"deathdate"	"lifespan"	"species"	"sex"	"housing"	"event"	"max_bw"	"experimental"	"source"
"1542"	1979-10-31	1991-12-01	12.0891761612621	"Orangutan"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2015"
"6091"	1979-11-09	1979-11-24	0.0410823838737949	"Orangutan"	"Female"	NA	1	NA	"NO"	"STUD_BOOOK_2015"
"179044"	1979-11-11	1997-02-14	17.2682953549518	"Orangutan"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2015"
"00047"	1979-12-06	NA	3.78779579316389	"Orangutan"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2015"
"790343"	1979-12-29	2013-08-16	33.6437335670465	"Orangutan"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2015"
"________"	1979-08-25	NA	25.5039439088519	"Orangutan"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2015"
"MFM-5"	1979-05-03	1990-04-29	10.9936459246275	"Orangutan"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2015"
"M00407"	1979-05-19	NA	10.626643295355	"Orangutan"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2015"
"KAG/3"	1979-06-21	1992-01-30	12.6150306748466	"Orangutan"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2015"
"________"	1985-01-04	2001-10-27	16.8163891323401	"Orangutan"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2015"
"001797"	1980-01-08	NA	8.22469325153374	"Orangutan"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2015"
"180005"	1980-01-08	1998-03-15	18.1885407537248	"Orangutan"	"Female"	NA	1	NA	"NO"	"STUD_BOOOK_2015"
"086015"	1980-01-15	1980-09-10	0.654579316389132	"Orangutan"	"Female"	NA	1	NA	"NO"	"STUD_BOOOK_2015"
"21096"	1980-01-25	NA	17.3997589833479	"Orangutan"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2015"
"024015"	1980-02-04	2000-05-19	20.2946976336547	"Orangutan"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2015"
"00048"	1980-02-09	2008-10-17	28.6974145486415	"Orangutan"	"Female"	NA	1	NA	"NO"	"STUD_BOOOK_2015"
"M00270"	1980-03-02	1980-05-18	0.210889570552147	"Orangutan"	"Female"	NA	1	NA	"NO"	"STUD_BOOOK_2015"
"1293"	1980-03-03	NA	31.1322304995618	"Orangutan"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2015"
"2561"	1980-03-09	1980-10-07	0.580631025416302	"Orangutan"	"Female"	NA	1	NA	"NO"	"STUD_BOOOK_2015"
"369"	1980-03-13	NA	0	"Orangutan"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2015"
"8"	1980-03-28	1994-12-06	14.6965381244522	"Orangutan"	"Female"	NA	1	NA	"NO"	"STUD_BOOOK_2015"
"O91"	1980-04-01	1980-04-28	0.0739482909728308	"Orangutan"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2015"
"O76"	1980-04-03	NA	17.8516652059597	"Orangutan"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2015"
"800017"	1980-04-04	1986-06-04	6.16783523225241	"Orangutan"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2015"
"________"	1980-04-28	1982-01-16	1.71998247151621	"Orangutan"	"Female"	NA	1	NA	"NO"	"STUD_BOOOK_2015"
"1441"	1980-05-22	NA	30.4995617879053	"Orangutan"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2015"
"________"	1980-06-03	1980-06-03	0	"Orangutan"	"Female"	NA	1	NA	"NO"	"STUD_BOOOK_2015"
"O78"	1980-06-07	1990-07-18	10.1144829097283	"Orangutan"	"Female"	NA	1	NA	"NO"	"STUD_BOOOK_2015"
"1272"	1980-06-11	2005-06-17	25.0246494303243	"Orangutan"	"Female"	NA	1	NA	"NO"	"STUD_BOOOK_2015"
"180194"	1980-06-14	NA	6.67725679228747	"Orangutan"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2015"
"101213"	1980-06-25	1988-12-31	8.52048641542507	"Orangutan"	"Female"	NA	1	NA	"NO"	"STUD_BOOOK_2015"
"9"	1981-06-30	2009-08-27	28.1688212094654	"Orangutan"	"Female"	NA	1	NA	"NO"	"STUD_BOOOK_2015"
"437"	1980-07-02	NA	3.08939526730938	"Orangutan"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2015"
"________"	1980-07-02	1986-06-01	5.91586327782647	"Orangutan"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2015"
"________"	1980-07-03	2005-08-10	25.112291849255	"Orangutan"	"Female"	NA	1	NA	"NO"	"STUD_BOOOK_2015"
"________"	1980-07-11	1980-07-11	0	"Orangutan"	"Female"	NA	1	NA	"NO"	"STUD_BOOOK_2015"
"MEDAN"	1980-07-19	NA	0	"Orangutan"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2015"
"74"	1980-07-28	2015-09-14	35.1418711656442	"Orangutan"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2015"
"74"	1980-07-28	2015-09-14	35.1418711656442	"Orangutan"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2015"
"ORA8"	1980-07-30	NA	13.0587204206836	"Orangutan"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2015"
"________"	1980-07-30	1980-07-30	0	"Orangutan"	"Female"	NA	1	NA	"NO"	"STUD_BOOOK_2015"
"H38"	1980-08-04	2014-09-24	34.1504163014899	"Orangutan"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2015"
"103643"	1980-08-12	2004-11-11	24.2577782646801	"Orangutan"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2015"
"3575"	1980-08-15	2008-08-16	28.012708150745	"Orangutan"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2015"
"________"	1980-08-22	1981-05-20	0.742221735319895	"Orangutan"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2015"
"________"	1980-08-31	2013-01-04	32.3564855390009	"Orangutan"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2015"
"102316"	1980-09-07	NA	28.9932077125329	"Orangutan"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2015"
"________"	1980-08-18	1990-11-15	10.2459465381245	"Orangutan"	"Female"	NA	1	NA	"NO"	"STUD_BOOOK_2015"
"106"	1980-09-21	NA	20.0920245398773	"Orangutan"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2015"
"0204"	1980-09-22	1992-10-31	12.1110867659947	"Orangutan"	"Female"	NA	1	NA	"NO"	"STUD_BOOOK_2015"
"180272"	1980-09-22	NA	13.658523225241	"Orangutan"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2015"
"800051"	1980-10-04	NA	0	"Orangutan"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2015"
"744"	1980-10-05	2003-03-09	22.430981595092	"Orangutan"	"Female"	NA	1	NA	"NO"	"STUD_BOOOK_2015"
"24729"	1980-10-18	1980-10-29	0.0301270815074496	"Orangutan"	"Female"	NA	1	NA	"NO"	"STUD_BOOOK_2015"
"6279"	1980-10-19	1989-02-27	8.36163453111306	"Orangutan"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2015"
"2547"	1980-10-31	1980-11-01	0.00273882559158633	"Orangutan"	"Female"	NA	1	NA	"NO"	"STUD_BOOOK_2015"
"1059"	1980-11-07	1992-09-10	11.8454206836109	"Orangutan"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2015"
"A2748"	1980-11-13	1980-11-22	0.0246494303242769	"Orangutan"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2015"
"080234"	1980-12-05	2007-05-08	26.4296669588081	"Orangutan"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2015"
"________"	1980-05-04	1982-06-12	2.10615687992989	"Orangutan"	"Female"	NA	1	NA	"NO"	"STUD_BOOOK_2015"
"________"	1980-10-20	NA	24.3481595092025	"Orangutan"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2015"
"3605"	1980-09-30	1980-09-30	0	"Orangutan"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2015"
"________"	1980-06-10	1980-12-15	0.51489921121823	"Orangutan"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2015"
"________"	1980-11-18	1980-11-27	0.0246494303242769	"Orangutan"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2015"
"101249"	1980-10-07	1980-10-07	0	"Orangutan"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2015"
"10515"	1985-07-06	1999-08-29	14.1515118317266	"Orangutan"	"Female"	NA	1	NA	"NO"	"STUD_BOOOK_2015"
"000302"	1981-01-26	NA	12.0508326029798	"Orangutan"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2015"
"101274"	1981-02-03	NA	26.7199824715162	"Orangutan"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2015"
"II/236"	1981-02-07	1998-06-05	17.3285495179667	"Orangutan"	"Female"	NA	1	NA	"NO"	"STUD_BOOOK_2015"
"1724"	1981-02-18	NA	11.4099474145486	"Orangutan"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2015"
"100414"	1981-02-18	2009-02-26	28.0318799298861	"Orangutan"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2015"
"02909"	1981-02-18	1983-06-17	2.32526292725679	"Orangutan"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2015"
"00376"	1981-02-22	1981-03-07	0.0356047326906223	"Orangutan"	"Female"	NA	1	NA	"NO"	"STUD_BOOOK_2015"
"O93"	1981-03-19	2012-11-16	31.6745179666959	"Orangutan"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2015"
"000336"	1981-03-28	NA	0	"Orangutan"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2015"
"181085"	1981-05-05	1982-06-15	1.11196319018405	"Orangutan"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2015"
"1440"	1981-04-11	1981-04-15	0.0109553023663453	"Orangutan"	"Female"	NA	1	NA	"NO"	"STUD_BOOOK_2015"
"________"	1981-04-18	NA	26.2927256792287	"Orangutan"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2015"
"M01217"	1981-04-19	NA	27.5388913234005	"Orangutan"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2015"
"402"	1981-04-30	1997-03-12	15.8714943032428	"Orangutan"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2015"
"101295"	1981-05-09	1990-06-15	9.10385626643295	"Orangutan"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2015"
"14"	1981-05-10	1992-11-03	11.4893733567046	"Orangutan"	"Female"	NA	1	NA	"NO"	"STUD_BOOOK_2015"
"21238"	1981-05-17	NA	11.7742112182296	"Orangutan"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2015"
"1763"	1981-05-26	2001-11-04	20.4508106923751	"Orangutan"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2015"
"102317"	1981-05-29	NA	3.02366345311131	"Orangutan"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2015"
"810024"	1981-05-30	1987-06-11	6.03363277826468	"Orangutan"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2015"
"086007"	1981-06-05	2013-06-05	32.011393514461	"Orangutan"	"Female"	NA	1	NA	"NO"	"STUD_BOOOK_2015"
"101521"	1981-06-07	1981-12-18	0.531332164767748	"Orangutan"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2015"
"3852"	1981-06-12	1989-03-06	7.73444347063979	"Orangutan"	"Female"	NA	1	NA	"NO"	"STUD_BOOOK_2015"
"________"	1981-07-24	1981-08-04	0.0301270815074496	"Orangutan"	"Female"	NA	1	NA	"NO"	"STUD_BOOOK_2015"
"________"	1981-08-04	1982-03-22	0.629929886064855	"Orangutan"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2015"
"1764"	1981-08-03	2016-05-21	34.8104732690622	"Orangutan"	"Female"	NA	1	NA	"NO"	"STUD_BOOOK_2015"
"________"	1981-08-01	NA	3.83161700262927	"Orangutan"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2015"
"________"	1981-08-10	2005-11-24	24.2988606485539	"Orangutan"	"Female"	NA	1	NA	"NO"	"STUD_BOOOK_2015"
"900049"	1981-09-03	NA	17.7859333917616	"Orangutan"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2015"
"A00093"	1981-09-02	1990-03-23	8.55609114811569	"Orangutan"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2015"
"810002"	1981-10-03	1982-08-19	0.876424189307625	"Orangutan"	"Female"	NA	1	NA	"NO"	"STUD_BOOOK_2015"
"810001"	1981-07-10	1986-05-16	4.85046012269939	"Orangutan"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2015"
"929"	1981-10-28	NA	27.5251971954426	"Orangutan"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2015"
"108"	1981-12-07	NA	18.6924846625767	"Orangutan"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2015"
"086016"	1981-12-10	1981-12-20	0.0273882559158633	"Orangutan"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2015"
"CHARLI"	1981-03-21	NA	2.99901402278703	"Orangutan"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2015"
"KAMAL"	1981-04-07	2002-01-03	20.749342681858	"Orangutan"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2015"
"________"	1981-08-28	1983-12-03	2.26500876424189	"Orangutan"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2015"
"________"	1981-09-03	1988-02-27	6.48553900087642	"Orangutan"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2015"
"________"	1981-11-23	NA	23.2553680981595	"Orangutan"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2015"
"________"	1981-09-08	1981-09-14	0.016432953549518	"Orangutan"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2015"
"________"	1981-12-21	1982-08-21	0.665534618755478	"Orangutan"	"Female"	NA	1	NA	"NO"	"STUD_BOOOK_2015"
"4006"	1981-09-22	NA	20.3796012269939	"Orangutan"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2015"
"282002"	1982-01-16	2010-02-04	28.0620070113935	"Orangutan"	"Female"	NA	1	NA	"NO"	"STUD_BOOOK_2015"
"1240"	1982-04-02	NA	22.6774758983348	"Orangutan"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2015"
"3986"	1982-02-18	1982-08-16	0.490249780893953	"Orangutan"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2015"
"2548"	1982-03-01	1982-03-12	0.0301270815074496	"Orangutan"	"Female"	NA	1	NA	"NO"	"STUD_BOOOK_2015"
"________"	1982-03-03	2010-06-22	28.3139789658195	"Orangutan"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2015"
"A2750"	1982-03-12	NA	26.1996056091148	"Orangutan"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2015"
"00895"	1982-03-16	1982-03-17	0.00273882559158633	"Orangutan"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2015"
"00896"	1982-03-16	1982-03-24	0.0219106047326906	"Orangutan"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2015"
"2376"	1982-03-18	NA	5.6693689745837	"Orangutan"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2015"
"282049"	1982-03-24	1999-01-31	16.862949167397	"Orangutan"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2015"
"820032"	1982-04-29	1982-05-05	0.016432953549518	"Orangutan"	"Female"	NA	1	NA	"NO"	"STUD_BOOOK_2015"
"820052"	1982-04-06	1987-03-23	4.96275197195443	"Orangutan"	"Female"	NA	1	NA	"NO"	"STUD_BOOOK_2015"
"________"	1982-04-07	1982-04-07	0	"Orangutan"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2015"
"00923"	1982-04-15	NA	1.42966695880806	"Orangutan"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2015"
"820100"	1982-04-16	1982-04-16	0	"Orangutan"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2015"
"________"	1982-04-20	1982-04-21	0.00273882559158633	"Orangutan"	"Female"	NA	1	NA	"NO"	"STUD_BOOOK_2015"
"2549"	1982-04-20	1982-04-25	0.0136941279579316	"Orangutan"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2015"
"M806"	1982-04-29	NA	17.2162576687117	"Orangutan"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2015"
"O95"	1982-05-04	NA	12.4698729184926	"Orangutan"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2015"
"1443"	1982-05-05	NA	12.625985977213	"Orangutan"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2015"
"082211"	1982-06-12	1982-06-13	0.00273882559158633	"Orangutan"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2015"
"________"	1982-06-13	NA	24.6658632778265	"Orangutan"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2015"
"24730"	1982-06-27	NA	28.4016213847502	"Orangutan"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2015"
"94398"	1982-06-27	NA	0	"Orangutan"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2015"
"101168"	1982-07-01	1982-07-01	0	"Orangutan"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2015"
"282248"	1982-07-22	NA	15.9290096406661	"Orangutan"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2015"
"________"	1982-08-23	1982-11-19	0.241016652059597	"Orangutan"	"Female"	NA	1	NA	"NO"	"STUD_BOOOK_2015"
"________"	1982-08-31	1982-08-31	0	"Orangutan"	"Female"	NA	1	NA	"NO"	"STUD_BOOOK_2015"
"________"	1982-09-22	1982-10-15	0.0629929886064855	"Orangutan"	"Female"	NA	1	NA	"NO"	"STUD_BOOOK_2015"
"M00182"	1982-10-05	2004-12-27	22.2365249780894	"Orangutan"	"Female"	NA	1	NA	"NO"	"STUD_BOOOK_2015"
"900050"	1982-10-16	2005-12-16	23.1759421560035	"Orangutan"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2015"
"M852"	1982-10-27	NA	20.8616345311131	"Orangutan"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2015"
"M82035"	1982-11-24	NA	26.8980061349693	"Orangutan"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2015"
"II/259"	1982-11-24	NA	25.0629929886065	"Orangutan"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2015"
"472"	1982-12-05	1983-10-30	0.901073619631902	"Orangutan"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2015"
"024004"	1982-12-10	2006-09-07	23.7510955302366	"Orangutan"	"Female"	NA	1	NA	"NO"	"STUD_BOOOK_2015"
"5014"	1982-12-24	1982-12-27	0.00821647677475898	"Orangutan"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2015"
"10512"	1982-06-03	2012-12-26	30.5762489044698	"Orangutan"	"Female"	NA	1	NA	"NO"	"STUD_BOOOK_2015"
"NONE"	1981-06-15	2002-09-22	21.2779360210342	"Orangutan"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2015"
"O97"	1982-10-08	1993-10-12	11.0155565293602	"Orangutan"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2015"
"021116"	1982-03-28	NA	25.0191717791411	"Orangutan"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2015"
"________"	1982-10-12	1982-10-12	0	"Orangutan"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2015"
"________"	1982-04-02	1984-06-15	2.20475460122699	"Orangutan"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2015"
"109"	1983-01-03	NA	13.9378834355828	"Orangutan"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2015"
"102443"	1983-01-30	NA	24.4084136722174	"Orangutan"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2015"
"A2751"	1983-02-07	1985-04-18	2.19379929886065	"Orangutan"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2015"
"M00183"	1983-02-10	NA	28.8014899211218	"Orangutan"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2015"
"HONG"	1983-02-11	2004-10-06	21.6586327782647	"Orangutan"	"Female"	NA	1	NA	"NO"	"STUD_BOOOK_2015"
"M83013"	1983-02-22	2007-10-05	24.6247808939527	"Orangutan"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2015"
"105170"	1983-02-23	1999-10-18	16.6547984224365	"Orangutan"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2015"
"101536"	1983-02-25	1997-11-09	14.7102322524102	"Orangutan"	"Female"	NA	1	NA	"NO"	"STUD_BOOOK_2015"
"024013"	1983-03-13	1983-06-06	0.232800175284838	"Orangutan"	"Female"	NA	1	NA	"NO"	"STUD_BOOOK_2015"
"________"	1983-03-17	NA	24.7644609991236	"Orangutan"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2015"
"024014"	1983-04-10	NA	1.18317265556529	"Orangutan"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2015"
"2550"	1983-04-16	1983-04-16	0	"Orangutan"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2015"
"A21"	1983-04-22	2001-06-11	18.1447195442594	"Orangutan"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2015"
"M900"	1983-05-20	NA	27.410166520596	"Orangutan"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2015"
"101473"	1983-05-23	NA	0.194456617002629	"Orangutan"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2015"
"102442"	1983-05-24	2008-07-03	25.1205083260298	"Orangutan"	"Female"	NA	1	NA	"NO"	"STUD_BOOOK_2015"
"10"	1983-05-29	NA	11.1470201577564	"Orangutan"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2015"
"830062"	1983-06-01	1985-07-30	2.1636722173532	"Orangutan"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2015"
"830345"	1983-06-12	NA	12.6999342681858	"Orangutan"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2015"
"086017"	1983-06-24	1983-07-26	0.0876424189307625	"Orangutan"	"Female"	NA	1	NA	"NO"	"STUD_BOOOK_2015"
"17768"	1983-07-10	2014-10-20	31.2910823838738	"Orangutan"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2015"
"3091"	1983-07-21	1983-07-26	0.0136941279579316	"Orangutan"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2015"
"101498"	1983-07-27	1990-02-03	6.52662138475022	"Orangutan"	"Female"	NA	1	NA	"NO"	"STUD_BOOOK_2015"
"01801"	1983-09-03	2004-02-22	20.478198948291	"Orangutan"	"Female"	NA	1	NA	"NO"	"STUD_BOOOK_2015"
"________"	1983-09-13	1997-03-08	13.4887160385627	"Orangutan"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2015"
"________"	1983-09-16	2010-02-21	26.443361086766	"Orangutan"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2015"
"R50071"	1984-01-18	NA	25.3259202453988	"Orangutan"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2015"
"10047"	1983-09-22	1983-10-17	0.0684706397896582	"Orangutan"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2015"
"________"	1983-09-23	NA	0.728527607361963	"Orangutan"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2015"
"1444"	1983-10-02	1984-07-27	0.818908851884312	"Orangutan"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2015"
"830033"	1983-10-13	2007-03-16	23.430652936021	"Orangutan"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2015"
"833832"	1983-10-28	2013-12-10	30.1298203330412	"Orangutan"	"Female"	NA	1	NA	"NO"	"STUD_BOOOK_2015"
"10048"	1983-11-11	NA	29.1109772129711	"Orangutan"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2015"
"1446"	1983-11-21	2006-10-22	22.9267090271691	"Orangutan"	"Female"	NA	1	NA	"NO"	"STUD_BOOOK_2015"
"________"	1983-01-04	NA	22.1406660823839	"Orangutan"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2015"
"010650"	1983-11-17	1986-02-05	2.22118755477651	"Orangutan"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2015"
"111"	1983-12-01	1983-12-02	0.00273882559158633	"Orangutan"	"Female"	NA	1	NA	"NO"	"STUD_BOOOK_2015"
"830002"	1983-12-08	NA	23.6141542506573	"Orangutan"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2015"
"1303"	1983-02-02	1987-11-01	4.74638475021911	"Orangutan"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2015"
"________"	1983-03-28	1983-04-08	0.0301270815074496	"Orangutan"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2015"
"101694"	1983-03-29	1983-03-29	0	"Orangutan"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2015"
"1622"	1983-09-26	1985-10-28	2.08972392638037	"Orangutan"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2015"
"1304"	1983-10-08	1998-10-25	15.0525854513585	"Orangutan"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2015"
"1305"	1983-11-22	NA	0	"Orangutan"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2015"
"________"	1980-06-15	2004-11-09	24.4111524978089	"Orangutan"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2015"
"10511"	1980-03-05	1980-03-05	0	"Orangutan"	"Female"	NA	1	NA	"NO"	"STUD_BOOOK_2015"
"________"	1980-06-15	NA	4.26982909728309	"Orangutan"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2015"
"840052"	1984-01-09	1984-10-05	0.739482909728309	"Orangutan"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2015"
"840174"	1984-02-01	1984-02-01	0	"Orangutan"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2015"
"18278"	1984-01-18	1984-08-16	0.577892199824715	"Orangutan"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2015"
"1623"	1984-02-22	1984-09-05	0.53680981595092	"Orangutan"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2015"
"8384"	1984-03-08	1984-03-08	0	"Orangutan"	"Female"	NA	1	NA	"NO"	"STUD_BOOOK_2015"
"O101"	1984-04-28	NA	15.101884312007	"Orangutan"	"Male"	NA	0	NA	"NO"	"STUD_BOOOK_2015"
"7283"	1984-02-11	NA	26.4625328659071	"Orangutan"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2015"
"2267"	1985-05-15	NA	17.8133216476775	"Orangutan"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2015"
"15"	1984-05-01	NA	21.3080631025416	"Orangutan"	"Female"	NA	0	NA	"NO"	"STUD_BOOOK_2015"
"16"	1984-05-06	2005-06-08	21.0971735319895	"Orangutan"	"Female"	NA	1	NA	"NO"	"STUD_BOOOK_2015"
"________"	1984-05-28	1985-04-13	0.876424189307625	"Orangutan"	"Male"	NA	1	NA	"NO"	"STUD_BOOOK_2015"
"101586"	1984-06-12	2016-03-18	31.7758545135846	"Orangutan"	"Female"	NA	1	NA	"NO"	"STUD_BOOOK_2015"
